date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
5/27/2000,Jamaica,Colombia,0,3,Friendly,East Rutherford,USA,TRUE
5/27/2000,Jordan,Lebanon,0,0,WAFF Championship,Amman,Jordan,FALSE
5/27/2000,Netherlands,Romania,2,1,Friendly,Amsterdam,Netherlands,FALSE
5/27/2000,Norway,Slovakia,2,0,Friendly,Oslo,Norway,FALSE
5/28/2000,Croatia,France,0,2,Friendly,Zagreb,Croatia,FALSE
5/28/2000,Iran,Syria,1,0,WAFF Championship,Amman,Jordan,TRUE
5/28/2000,Kazakhstan,Palestine,3,2,WAFF Championship,Amman,Jordan,TRUE
5/28/2000,Korea Republic,Serbia,0,0,Friendly,Seoul,Korea Republic,FALSE
5/28/2000,Macau,Hong Kong,0,1,Friendly,Macau,Macau,FALSE
5/28/2000,Malta,South Africa,0,1,Friendly,Attard,Malta,FALSE
5/29/2000,Cuba,Haiti,1,1,Friendly,Havana,Cuba,FALSE
5/30/2000,Canada,Honduras,2,1,Friendly,Winnipeg,Canada,FALSE
5/30/2000,Ireland,Scotland,1,2,Friendly,Dublin,Ireland,FALSE
5/30/2000,Korea Republic,Serbia,0,0,Friendly,Seongnam,Korea Republic,FALSE
5/31/2000,England,Ukraine,2,0,Friendly,London,England,FALSE
5/31/2000,Hungary,Saudi Arabia,2,2,Friendly,Győr,Hungary,FALSE
5/31/2000,Iraq,Syria,0,0,WAFF Championship,Amman,Jordan,TRUE
5/31/2000,Jordan,Iran,0,1,WAFF Championship,Amman,Jordan,FALSE
5/31/2000,Russia,Slovakia,1,1,Friendly,Moscow,Russia,FALSE
5/31/2000,Venezuela,Panama,3,1,Friendly,San Cristóbal,Venezuela,FALSE
6/1/2000,Botswana,Mozambique,2,0,Friendly,Mbabane,Swaziland,TRUE
6/1/2000,Swaziland,Lesotho,0,1,Friendly,Lobamba,Swaziland,FALSE
6/2/2000,Iran,Syria,1,0,WAFF Championship,Amman,Jordan,TRUE
6/2/2000,Jordan,Iraq,1,4,WAFF Championship,Amman,Jordan,FALSE
6/2/2000,Lesotho,Mozambique,0,0,Friendly,Mbabane,Swaziland,TRUE
6/2/2000,Portugal,Wales,3,0,Friendly,Chaves,Portugal,FALSE
6/2/2000,Singapore,Qatar,1,5,Friendly,Singapore,Singapore,FALSE
6/2/2000,Swaziland,Botswana,0,0,Friendly,Mbabane,Swaziland,FALSE
6/3/2000,Algeria,Guinea,4,0,Friendly,Annaba,Algeria,FALSE
6/3/2000,Denmark,Belgium,2,2,Friendly,Copenhagen,Denmark,FALSE
6/3/2000,Germany,Czech Republic,3,2,Friendly,Nuremberg,Germany,FALSE
6/3/2000,Honduras,Haiti,4,0,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
6/3/2000,Hungary,Israel,2,1,Friendly,Budapest,Hungary,FALSE
6/3/2000,Latvia,Finland,1,0,Friendly,Riga,Latvia,FALSE
6/3/2000,Malta,England,1,2,Friendly,Attard,Malta,FALSE
6/3/2000,Norway,Italy,1,0,Friendly,Oslo,Norway,FALSE
6/3/2000,Paraguay,Ecuador,3,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
6/3/2000,Romania,Greece,2,1,Friendly,Bucharest,Romania,FALSE
6/3/2000,Slovenia,Saudi Arabia,2,0,Friendly,Ljubljana,Slovenia,FALSE
6/3/2000,Sweden,Spain,1,1,Friendly,Gothenburg,Sweden,FALSE
6/3/2000,Uruguay,Chile,2,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
6/3/2000,USA,South Africa,4,0,USA Cup,Washington,USA,FALSE
6/4/2000,Argentina,Bolivia,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
6/4/2000,Azerbaijan,Georgia,0,0,Friendly,Baku,Azerbaijan,FALSE
6/4/2000,Benin,Togo,1,2,Friendly,Cotonou,Benin,FALSE
6/4/2000,Botswana,Lesotho,1,1,Friendly,Mbabane,Swaziland,TRUE
6/4/2000,Colombia,Venezuela,3,0,FIFA World Cup qualification,Bogotá,Colombia,FALSE
6/4/2000,Cuba,Canada,0,1,FIFA World Cup qualification,Havana,Cuba,FALSE
6/4/2000,Estonia,Belarus,2,0,Friendly,Tallinn,Estonia,FALSE
6/4/2000,France,Japan,2,2,King Hassan II Tournament,Casablanca,Morocco,TRUE
6/4/2000,Mexico,Ireland,2,2,USA Cup,Chicago,USA,TRUE
6/4/2000,Moldova,Russia,0,1,Friendly,Chişinău,Moldova,FALSE
6/4/2000,Morocco,Jamaica,1,0,King Hassan II Tournament,Casablanca,Morocco,FALSE
6/4/2000,Netherlands,Poland,3,1,Friendly,Lausanne,Switzerland,TRUE
6/4/2000,Nigeria,Malawi,3,2,Friendly,Kano,Nigeria,FALSE
6/4/2000,Peru,Brazil,0,1,FIFA World Cup qualification,Lima,Peru,FALSE
6/4/2000,Senegal,Zambia,0,0,Friendly,Dakar,Senegal,FALSE
6/4/2000,Swaziland,Mozambique,1,1,Friendly,Mbabane,Swaziland,FALSE
6/6/2000,Jamaica,Japan,0,4,King Hassan II Tournament,Casablanca,Morocco,TRUE
6/6/2000,Morocco,France,1,5,King Hassan II Tournament,Casablanca,Morocco,FALSE
6/6/2000,Nigeria,Malawi,4,1,Friendly,Port Harcourt,Nigeria,FALSE
6/6/2000,Senegal,Zambia,0,0,Friendly,Dakar,Senegal,FALSE
6/6/2000,USA,Ireland,1,1,USA Cup,Foxborough,USA,FALSE
6/7/2000,Germany,Liechtenstein,8,2,Friendly,Freiburg,Germany,FALSE
6/7/2000,Iran,Egypt,1,1,Friendly,Teheran,Iran,FALSE
6/7/2000,Korea Republic,Macedonia,2,1,Friendly,Teheran,Iran,TRUE
6/7/2000,Luxembourg,Spain,0,1,Friendly,Luxembourg,Luxembourg,FALSE
6/7/2000,Mexico,South Africa,4,2,USA Cup,Dallas,USA,TRUE
6/8/2000,Tonga,Cook Islands,1,2,Oceania Nations Cup qualification,Papeete,French Polynesia,TRUE
6/9/2000,Australia,Paraguay,0,0,Friendly,Sydney,Australia,FALSE
6/9/2000,Egypt,Korea Republic,0,1,Friendly,Teheran,Iran,TRUE
6/9/2000,Iran,Macedonia,3,1,Friendly,Teheran,Iran,FALSE
6/10/2000,Belgium,Sweden,2,1,UEFA Euro,Brussels,Belgium,FALSE
6/10/2000,St. Vincent and the Grenadines,Barbados,1,0,Friendly,Kingstown,St. Vincent and the Grenadines,FALSE
6/10/2000,Thailand,Qatar,2,3,Friendly,Bangkok,Thailand,FALSE
6/11/2000,Antigua and Barbuda,Guatemala,0,1,FIFA World Cup qualification,St. John's,Antigua and Barbuda,FALSE
6/11/2000,Canada,Cuba,0,0,FIFA World Cup qualification,Winnipeg,Canada,FALSE
6/11/2000,Estonia,Georgia,1,0,Friendly,Tallinn,Estonia,FALSE
6/11/2000,France,Denmark,3,0,UEFA Euro,Bruges,Belgium,TRUE
6/11/2000,Ireland,South Africa,2,1,USA Cup,East Rutherford,USA,TRUE
6/11/2000,Japan,Slovakia,1,1,Kirin Cup,Rifu,Japan,FALSE
6/11/2000,Lesotho,Zambia,0,0,COSAFA Cup,Maseru,Lesotho,FALSE
6/11/2000,Netherlands,Czech Republic,1,0,UEFA Euro,Amsterdam,Netherlands,FALSE
6/11/2000,Tunisia,Senegal,4,1,Friendly,Tunis,Tunisia,FALSE
6/11/2000,Turkey,Italy,1,2,UEFA Euro,Arnhem,Netherlands,TRUE
6/11/2000,USA,Mexico,3,0,USA Cup,East Rutherford,USA,FALSE
6/12/2000,Australia,Paraguay,0,0,Friendly,Brisbane,Australia,FALSE
6/12/2000,Germany,Romania,1,1,UEFA Euro,Liège,Belgium,TRUE
6/12/2000,New Caledonia,Vanuatu,3,1,Friendly,Nouméa,New Caledonia,FALSE
6/12/2000,Portugal,England,3,2,UEFA Euro,Eindhoven,Netherlands,TRUE
6/13/2000,Serbia,Slovenia,3,3,UEFA Euro,Charleroi,Belgium,TRUE
6/13/2000,Spain,Norway,0,1,UEFA Euro,Rotterdam,Netherlands,TRUE
6/14/2000,American Samoa,Tonga,1,2,Oceania Nations Cup qualification,Papeete,French Polynesia,TRUE
6/14/2000,Belgium,Italy,0,2,UEFA Euro,Brussels,Belgium,FALSE
6/14/2000,Bolivia,Slovakia,0,2,Kirin Cup,Tosu,Japan,TRUE
6/14/2000,Kenya,Burkina Faso,0,1,Friendly,Nairobi,Kenya,FALSE
6/15/2000,Australia,Paraguay,2,1,Friendly,Melbourne,Australia,FALSE
6/15/2000,New Caledonia,Vanuatu,1,0,Friendly,Nouméa,New Caledonia,FALSE
6/15/2000,Sweden,Turkey,0,0,UEFA Euro,Eindhoven,Netherlands,TRUE
6/16/2000,Algeria,Senegal,1,1,FIFA World Cup qualification,Annaba,Algeria,FALSE
6/16/2000,Czech Republic,France,1,2,UEFA Euro,Bruges,Belgium,TRUE
6/16/2000,Netherlands,Denmark,3,0,UEFA Euro,Rotterdam,Netherlands,FALSE
6/17/2000,Egypt,Ghana,2,0,Friendly,Cairo,Egypt,FALSE
6/17/2000,England,Germany,1,0,UEFA Euro,Charleroi,Belgium,TRUE
6/17/2000,Haiti,Honduras,1,3,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
6/17/2000,Madagascar,Congo DR,3,0,FIFA World Cup qualification,Antananarivo,Madagascar,FALSE
6/17/2000,Malawi,Burkina Faso,1,1,FIFA World Cup qualification,Blantyre,Malawi,FALSE
6/17/2000,Namibia,Morocco,0,0,FIFA World Cup qualification,Windhoek,Namibia,FALSE
6/17/2000,Nigeria,Sierra Leone,2,0,FIFA World Cup qualification,Lagos,Nigeria,FALSE
6/17/2000,Romania,Portugal,0,1,UEFA Euro,Arnhem,Netherlands,TRUE
6/18/2000,Angola,Zambia,2,1,FIFA World Cup qualification,Luanda,Angola,FALSE
6/18/2000,Guatemala,Antigua and Barbuda,8,1,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
6/18/2000,Guinea,Zimbabwe,3,0,FIFA World Cup qualification,Conakry,Guinea,FALSE
6/18/2000,Ivory Coast,Tunisia,2,2,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
6/18/2000,Japan,Bolivia,2,0,Kirin Cup,Yokohama,Japan,FALSE
6/18/2000,Libya,Cameroon,0,3,FIFA World Cup qualification,Tripoli,Libya,FALSE
6/18/2000,Norway,Serbia,0,1,UEFA Euro,Liège,Belgium,TRUE
6/18/2000,Slovenia,Spain,1,2,UEFA Euro,Amsterdam,Netherlands,TRUE
6/18/2000,South Africa,Swaziland,2,0,COSAFA Cup,Witbank,South Africa,FALSE
6/18/2000,Sudan,Liberia,2,0,FIFA World Cup qualification,Omdurman,Sudan,FALSE
6/19/2000,Australia,Cook Islands,17,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/19/2000,Belgium,Turkey,0,2,UEFA Euro,Brussels,Belgium,FALSE
6/19/2000,Italy,Sweden,2,1,UEFA Euro,Eindhoven,Netherlands,TRUE
6/19/2000,Tahiti,New Zealand,0,2,Oceania Nations Cup,Papeete,French Polynesia,FALSE
6/20/2000,England,Romania,2,3,UEFA Euro,Charleroi,Belgium,TRUE
6/20/2000,Madagascar,Mauritius,1,1,Friendly,Antananarivo,Madagascar,FALSE
6/20/2000,Portugal,Germany,3,0,UEFA Euro,Rotterdam,Netherlands,TRUE
6/21/2000,Denmark,Czech Republic,0,2,UEFA Euro,Liège,Belgium,TRUE
6/21/2000,Netherlands,France,3,2,UEFA Euro,Amsterdam,Netherlands,FALSE
6/21/2000,New Zealand,Vanuatu,3,1,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/21/2000,Paraguay,Costa Rica,1,0,Friendly,Ciudad del Este,Paraguay,FALSE
6/21/2000,Serbia,Spain,3,4,UEFA Euro,Bruges,Belgium,TRUE
6/21/2000,Slovenia,Norway,0,0,UEFA Euro,Arnhem,Netherlands,TRUE
6/21/2000,Solomon Islands,Cook Islands,5,1,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/23/2000,Gabon,Congo,0,2,Friendly,Libreville,Gabon,FALSE
6/23/2000,Solomon Islands,Australia,0,6,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/23/2000,Tahiti,Vanuatu,2,3,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/24/2000,Italy,Romania,2,0,UEFA Euro,Brussels,Belgium,TRUE
6/24/2000,Madagascar,Mauritius,1,0,Friendly,Antananarivo,Madagascar,FALSE
6/24/2000,Turkey,Portugal,0,2,UEFA Euro,Amsterdam,Netherlands,TRUE
6/24/2000,Uganda,Rwanda,2,1,Friendly,Kampala,Uganda,FALSE
6/25/2000,Australia,Vanuatu,1,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/25/2000,Ecuador,Panama,5,0,Friendly,Quito,Ecuador,FALSE
6/25/2000,Gabon,Congo,2,3,Friendly,Libreville,Gabon,FALSE
6/25/2000,Lebanon,Kuwait,3,1,Friendly,Tripoli,Lebanon,FALSE
6/25/2000,Netherlands,Serbia,6,1,UEFA Euro,Rotterdam,Netherlands,FALSE
6/25/2000,New Zealand,Solomon Islands,2,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/25/2000,Spain,France,1,2,UEFA Euro,Bruges,Belgium,TRUE
6/28/2000,Australia,New Zealand,2,0,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/28/2000,Brazil,Uruguay,1,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,FALSE
6/28/2000,France,Portugal,2,1,UEFA Euro,Brussels,Belgium,TRUE
6/28/2000,Tunisia,Algeria,2,2,Friendly,Tunis,Tunisia,FALSE
6/28/2000,Vanuatu,Solomon Islands,1,2,Oceania Nations Cup,Papeete,French Polynesia,TRUE
6/28/2000,Venezuela,Bolivia,4,2,FIFA World Cup qualification,San Cristóbal,Venezuela,FALSE
6/29/2000,Barbados,Trinidad and Tobago,0,0,Friendly,Bridgetown,Barbados,FALSE
6/29/2000,Chile,Paraguay,3,1,FIFA World Cup qualification,Santiago,Chile,FALSE
6/29/2000,Colombia,Argentina,1,3,FIFA World Cup qualification,Bogotá,Colombia,FALSE
6/29/2000,Ecuador,Peru,2,1,FIFA World Cup qualification,Quito,Ecuador,FALSE
6/29/2000,Netherlands,Italy,0,0,UEFA Euro,Amsterdam,Netherlands,FALSE
6/30/2000,Djibouti,Burundi,1,3,African Cup of Nations qualification,Djibouti,Djibouti,FALSE
7/1/2000,Botswana,Madagascar,1,0,African Cup of Nations qualification,Gaborone,Botswana,FALSE
7/1/2000,Costa Rica,Panama,5,1,Friendly,Alajuela,Costa Rica,FALSE
7/1/2000,El Salvador,Mexico,0,3,Friendly,San Francisco,USA,TRUE
7/1/2000,Seychelles,Zimbabwe,0,1,African Cup of Nations qualification,Victoria,Seychelles,FALSE
7/1/2000,Tanzania,Mauritius,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
7/1/2000,Uganda,Malawi,3,1,African Cup of Nations qualification,Kampala,Uganda,FALSE
7/2/2000,Benin,Namibia,2,0,African Cup of Nations qualification,Cotonou,Benin,FALSE
7/2/2000,Central African Republic,Congo DR,1,1,African Cup of Nations qualification,Bangui,Central African Republic,FALSE
7/2/2000,Equatorial Guinea,Angola,0,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
7/2/2000,Ethiopia,Zambia,1,0,African Cup of Nations qualification,Addis Abeba,Ethiopia,FALSE
7/2/2000,France,Italy,2,1,UEFA Euro,Rotterdam,Netherlands,TRUE
7/2/2000,Jamaica,Cuba,1,1,Friendly,Kingston,Jamaica,FALSE
7/2/2000,Lesotho,Mozambique,1,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE
7/2/2000,Niger,Ivory Coast,0,1,African Cup of Nations qualification,Niamey,Niger,FALSE
7/2/2000,Rwanda,Congo,2,1,African Cup of Nations qualification,Kigali,Rwanda,FALSE
7/2/2000,St. Vincent and the Grenadines,Trinidad and Tobago,2,1,Friendly,Kingstown,St. Vincent and the Grenadines,FALSE
7/2/2000,Sudan,Eritrea,5,1,African Cup of Nations qualification,Khartoum,Sudan,FALSE
7/2/2000,Swaziland,Kenya,3,2,African Cup of Nations qualification,Mbabane,Swaziland,FALSE
7/3/2000,Guatemala,Haiti,4,1,Friendly,Montréal,Canada,TRUE
7/4/2000,Rwanda,Uganda,2,0,Friendly,Kigali,Rwanda,FALSE
7/4/2000,Trinidad and Tobago,Cuba,4,1,Friendly,Macoya,Trinidad and Tobago,FALSE
7/5/2000,Jamaica,Barbados,5,0,Friendly,Kingston,Jamaica,FALSE
7/5/2000,Mexico,Venezuela,2,1,Friendly,Monterrey,Mexico,FALSE
7/6/2000,Cape Verde,Angola,1,1,Friendly,Praia,Cape Verde,FALSE
7/6/2000,Malawi,Namibia,1,2,Friendly,Lilongwe,Malawi,FALSE
7/7/2000,El Salvador,Guatemala,0,1,Friendly,Los Angeles,USA,TRUE
7/8/2000,Trinidad and Tobago,Jamaica,2,4,Friendly,Port of Spain,Trinidad and Tobago,FALSE
7/8/2000,Tunisia,Madagascar,1,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
7/8/2000,Zambia,Togo,2,0,FIFA World Cup qualification,Lusaka,Zambia,FALSE
7/9/2000,Burkina Faso,Guinea,2,3,FIFA World Cup qualification,Ouagadougou,Burkina Faso,FALSE
7/9/2000,Cameroon,Angola,3,0,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE
7/9/2000,Congo DR,Congo,2,0,FIFA World Cup qualification,Kinshasa,Congo DR,FALSE
7/9/2000,Ghana,Sierra Leone,5,0,FIFA World Cup qualification,Accra,Ghana,FALSE
7/9/2000,Liberia,Nigeria,2,1,FIFA World Cup qualification,Paynesville,Liberia,FALSE
7/9/2000,Morocco,Algeria,2,1,FIFA World Cup qualification,Fès,Morocco,FALSE
7/9/2000,Senegal,Egypt,0,0,FIFA World Cup qualification,Dakar,Senegal,FALSE
7/9/2000,Zimbabwe,South Africa,0,2,FIFA World Cup qualification,Harare,Zimbabwe,FALSE
7/14/2000,Libya,Chad,3,1,African Cup of Nations qualification,Tripoli,Libya,FALSE
7/15/2000,Burundi,Djibouti,1,0,African Cup of Nations qualification,Bujumbura,Burundi,FALSE
7/15/2000,Eritrea,Sudan,2,1,African Cup of Nations qualification,Asmara,Eritrea,FALSE
7/15/2000,Gabon,São Tomé and Príncipe,4,1,African Cup of Nations qualification,Libreville,Gabon,FALSE
7/15/2000,Kenya,Swaziland,3,0,African Cup of Nations qualification,Nairobi,Kenya,FALSE
7/15/2000,Malawi,Uganda,1,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE
7/15/2000,Namibia,Benin,8,2,African Cup of Nations qualification,Windhoek,Namibia,FALSE
7/15/2000,Zambia,Ethiopia,2,0,African Cup of Nations qualification,Lusaka,Zambia,FALSE
7/16/2000,Angola,Equatorial Guinea,4,1,African Cup of Nations qualification,Luanda,Angola,FALSE
7/16/2000,Barbados,Costa Rica,2,1,FIFA World Cup qualification,Bridgetown,Barbados,FALSE
7/16/2000,Canada,Trinidad and Tobago,0,2,FIFA World Cup qualification,Edmonton,Canada,FALSE
7/16/2000,Congo DR,Central African Republic,2,0,African Cup of Nations qualification,Kinshasa,Congo DR,FALSE
7/16/2000,El Salvador,Honduras,2,5,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
7/16/2000,Guatemala,USA,1,1,FIFA World Cup qualification,Mazatenango,Guatemala,FALSE
7/16/2000,Guinea,Gambia,2,0,African Cup of Nations qualification,Conakry,Guinea,FALSE
7/16/2000,Ivory Coast,Niger,6,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
7/16/2000,Mauritius,Tanzania,3,2,African Cup of Nations qualification,Curepipe,Mauritius,FALSE
7/16/2000,Mozambique,Lesotho,1,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE
7/16/2000,Panama,Mexico,0,1,FIFA World Cup qualification,Panama City,Panama,FALSE
7/18/2000,Paraguay,Brazil,2,1,FIFA World Cup qualification,Asunción,Paraguay,FALSE
7/18/2000,Uruguay,Venezuela,3,1,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
7/19/2000,Argentina,Ecuador,2,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
7/19/2000,Bolivia,Chile,1,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
7/19/2000,Peru,Colombia,0,1,FIFA World Cup qualification,Lima,Peru,FALSE
7/22/2000,Guatemala,Barbados,2,0,FIFA World Cup qualification,Quetzaltenango,Guatemala,FALSE
7/23/2000,Costa Rica,USA,2,1,FIFA World Cup qualification,San José,Costa Rica,FALSE
7/23/2000,Jamaica,Honduras,3,1,FIFA World Cup qualification,Kingston,Jamaica,FALSE
7/23/2000,Lesotho,Angola,2,1,COSAFA Cup,Maseru,Lesotho,FALSE
7/23/2000,Panama,Canada,0,0,FIFA World Cup qualification,Panama City,Panama,FALSE
7/23/2000,Trinidad and Tobago,Mexico,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
7/25/2000,Ecuador,Colombia,0,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
7/25/2000,Venezuela,Chile,0,2,FIFA World Cup qualification,San Cristóbal,Venezuela,FALSE
7/26/2000,Brazil,Argentina,3,1,FIFA World Cup qualification,São Paulo,Brazil,FALSE
7/26/2000,Bulgaria,Azerbaijan,2,1,Friendly,Varna,Bulgaria,FALSE
7/26/2000,Uruguay,Peru,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
7/27/2000,Azerbaijan,Macedonia,1,2,Friendly,Varna,Bulgaria,TRUE
7/27/2000,Bolivia,Paraguay,0,0,FIFA World Cup qualification,La Paz,Bolivia,FALSE
7/27/2000,Iceland,Malta,5,0,Friendly,Reykjavík,Iceland,FALSE
7/28/2000,China,Korea Republic,0,1,Friendly,Beijing,China,FALSE
7/29/2000,Bangladesh,India,0,1,Friendly,Leicester,England,TRUE
7/29/2000,South Africa,Zimbabwe,0,1,COSAFA Cup,Port Elizabeth,South Africa,FALSE
8/5/2000,El Salvador,Haiti,1,2,Friendly,Foxborough,USA,TRUE
8/5/2000,Lebanon,Oman,3,1,Friendly,Zahlé,Lebanon,FALSE
8/6/2000,Guyana,Trinidad and Tobago,0,0,Friendly,Georgetown,Guyana,FALSE
8/6/2000,Malaysia,Burma,6,0,Friendly,Kuala Lumpur,Malaysia,FALSE
8/8/2000,Lebanon,Oman,1,2,Friendly,Zahlé,Lebanon,FALSE
8/9/2000,Malaysia,Burma,1,2,Friendly,Ipoh,Malaysia,FALSE
8/9/2000,Syria,Bahrain,1,0,Friendly,Latakia,Syria,FALSE
8/10/2000,Costa Rica,Venezuela,1,5,Friendly,Alajuela,Costa Rica,FALSE
8/11/2000,Bahrain,Jordan,0,2,Friendly,Latakia,Syria,TRUE
8/11/2000,Panama,Ecuador,0,0,Friendly,Panama City,Panama,FALSE
8/13/2000,Lesotho,Zimbabwe,0,3,COSAFA Cup,Maseru,Lesotho,FALSE
8/13/2000,Malaysia,New Zealand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
8/13/2000,Syria,Jordan,1,0,Friendly,Latakia,Syria,FALSE
8/15/2000,Albania,Cyprus,0,0,Friendly,Tirana,Albania,FALSE
8/15/2000,Chile,Brazil,3,0,FIFA World Cup qualification,Santiago,Chile,FALSE
8/15/2000,Colombia,Uruguay,1,0,FIFA World Cup qualification,Bogotá,Colombia,FALSE
8/15/2000,Costa Rica,Guatemala,2,1,FIFA World Cup qualification,Alajuela,Costa Rica,FALSE
8/15/2000,Malaysia,Oman,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
8/15/2000,Mexico,Canada,2,0,FIFA World Cup qualification,Mexico City,Mexico,FALSE
8/16/2000,Argentina,Paraguay,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
8/16/2000,Bosnia-Herzegovina,Turkey,2,0,Friendly,Sarajevo,Bosnia-Herzegovina,FALSE
8/16/2000,Bulgaria,Belgium,1,3,Friendly,Sofia,Bulgaria,FALSE
8/16/2000,Czech Republic,Slovenia,0,1,Friendly,Ostrava,Czech Republic,FALSE
8/16/2000,Ecuador,Bolivia,2,0,FIFA World Cup qualification,Quito,Ecuador,FALSE
8/16/2000,Estonia,Andorra,1,0,FIFA World Cup qualification,Tallinn,Estonia,FALSE
8/16/2000,Faroe Islands,Denmark,0,2,Nordic Championship,Tórshavn,Faroe Islands,FALSE
8/16/2000,Finland,Norway,3,1,Nordic Championship,Helsinki,Finland,FALSE
8/16/2000,Germany,Spain,4,1,Friendly,Hanover,Germany,FALSE
8/16/2000,Hungary,Austria,1,1,Friendly,Budapest,Hungary,FALSE
8/16/2000,Iceland,Sweden,2,1,Nordic Championship,Reykjavík,Iceland,FALSE
8/16/2000,Iran,Georgia,2,1,Friendly,Teheran,Iran,FALSE
8/16/2000,Jamaica,El Salvador,1,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
8/16/2000,Japan,United Arab Emirates,3,1,Friendly,Hiroshima,Japan,FALSE
8/16/2000,Latvia,Belarus,0,1,Friendly,Riga,Latvia,FALSE
8/16/2000,Moldova,Malta,1,0,Friendly,Chişinău,Moldova,FALSE
8/16/2000,Northern Ireland,Serbia,1,2,Friendly,Belfast,Northern Ireland,FALSE
8/16/2000,Peru,Venezuela,1,0,FIFA World Cup qualification,Lima,Peru,FALSE
8/16/2000,Portugal,Lithuania,5,1,Friendly,Viseu,Portugal,FALSE
8/16/2000,Romania,Poland,1,1,Friendly,Bucharest,Romania,FALSE
8/16/2000,Russia,Israel,1,0,Friendly,Moscow,Russia,FALSE
8/16/2000,Slovakia,Croatia,1,1,Friendly,Bratislava,Slovakia,FALSE
8/16/2000,Switzerland,Greece,2,2,Friendly,St. Gallen,Switzerland,FALSE
8/16/2000,Trinidad and Tobago,Panama,6,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
8/16/2000,USA,Barbados,7,0,FIFA World Cup qualification,Foxborough,USA,FALSE
8/17/2000,New Zealand,Oman,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
8/19/2000,Malaysia,New Zealand,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
8/20/2000,Haiti,Honduras,0,4,Friendly,New York,USA,TRUE
8/20/2000,Sierra Leone,Togo,2,0,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE
8/25/2000,Egypt,Kenya,2,1,Friendly,Port Said,Egypt,FALSE
8/25/2000,Vietnam,Sri Lanka,2,2,Friendly,Ho Chi Minh City,Vietnam,FALSE
8/27/2000,Cayman Islands,Jamaica,0,6,Friendly,George Town,Cayman Islands,FALSE
8/27/2000,Zimbabwe,Lesotho,3,0,COSAFA Cup,Bulawayo,Zimbabwe,FALSE
8/28/2000,Indonesia,Burma,4,1,Friendly,Jakarta,Indonesia,FALSE
8/28/2000,Iraq,Taiwan,3,0,Friendly,Jakarta,Indonesia,TRUE
8/30/2000,Burma,Iraq,0,1,Friendly,Jakarta,Indonesia,TRUE
8/30/2000,Indonesia,Taiwan,1,0,Friendly,Jakarta,Indonesia,FALSE
9/1/2000,Austria,Iran,5,1,Friendly,Vienna,Austria,FALSE
9/1/2000,Indonesia,Iraq,0,0,Friendly,Jakarta,Indonesia,FALSE
9/2/2000,Andorra,Cyprus,2,3,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,FALSE
9/2/2000,Azerbaijan,Sweden,0,1,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
9/2/2000,Belarus,Wales,2,1,FIFA World Cup qualification,Minsk,Belarus,FALSE
9/2/2000,Belgium,Croatia,0,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
